"id","first_blood_time","radiant_gold_advantage","radiant_experience_advantage","radiant_win","min_radiant_gold_advantage","max_radiant_gold_advantage","mean_radiant_gold_advantage","std_dev_radiant_gold_advantage","final_radiant_gold_advantage","min_radiant_experience_advantage","max_radiant_experience_advantage","mean_radiant_experience_advantage","std_dev_radiant_experience_advantage","final_radiant_experience_advantage"
7987661863,5,"{0,-724,-902,-958,-2448,-2380,-5882,-7856,-6060,-7480,-8164,-5954,-10134,-12282,-12370,-19377,-26127,-31799,-38613}","{0,75,-699,-1048,-2502,-2087,-6180,-9052,-5413,-5803,-4357,-2735,-7429,-4388,-2527,-26145,-34116,-50635,-54295}",false,-38613,0,-10500.52632,10703.74534,-38613,-54295,75,-11544.00000,16431.52701,-54295
7987661280,116,"{-200,-1236,-2208,-3966,-3270,-2906,-2598,-1948,-3596,2029,5991,7664,6696,10996,14210,22668,23278,30638,28862,35598,45742}","{-140,-449,-896,-1872,-1237,-1875,-2216,-2569,-3061,4113,11123,12197,10561,21640,27438,37126,32524,49099,52102,50548,75590}",true,-3966,45742,10116.38095,14750.29145,45742,-3061,75590,17606.95238,22858.62977,75590
7987659621,87,"{0,-484,-630,-624,-1804,-2000,-2286,-4548,-7130,-2552,-1036,-2290,-3238,-5832,-4754,-12604,-14496,-14944,-16926,-15562,-6904,4364}","{0,404,-102,793,-848,-591,-768,-3882,-5700,-1329,-1147,-3890,-5846,-10054,-5966,-18848,-22269,-13976,-16617,-7127,21898,44149}",true,-16926,4364,-5285.45455,5792.03912,4364,-22269,44149,-2350.72727,13347.75363,44149
7987653526,0,"{526,-435,-192,-199,-388,131,-706,180,313,1785,2434,3898,4511,5420,6447,5812,6313,8649,9225,12330,14904,14852,16981,17204}","{102,60,261,617,636,614,-161,875,1250,2574,3518,5689,4848,7097,8578,7970,8842,10351,9743,12138,12663,12563,14148,12781}",true,-706,17204,5416.45833,5864.55393,17204,-161,14148,5739.87500,4935.04505,12781
7987651770,215,"{0,-964,-496,-578,-62,-710,-1388,-1706,-3648,-4370,-8368,-6508,-5796,-3968,-5368,-5926,-2878,-412,-6034,-5770,-7614,-19488,-23938,-27680,-29712,-40862,-49998,-62908}","{0,346,510,150,872,-121,1648,2076,-1129,195,-6296,-1513,-7114,-2451,-6719,-8035,575,8052,-9312,-7635,-14726,-51206,-60726,-83124,-85185,-108725,-113261,-110359}",false,-62908,0,-11683.92857,16154.77975,-62908,-113261,8052,-23686.17857,38840.28019,-110359
7987651492,113,"{0,60,653,813,1240,1550,1815,1888,2270,3218,3232,3824,3397,3399,3233,4300,4715,5692,5055,4822,5417,6743,8042,8020,8999,10113,13760}","{0,141,465,268,734,981,764,1169,1746,3470,2926,2952,2774,2409,1695,1527,1417,5339,5348,6164,7380,9106,10744,9978,9162,10082,9033}",true,0,13760,4306.29630,3241.18388,13760,0,10744,3991.62963,3555.40404,9033
7987649467,9,"{0,101,179,-665,-1017,-1713,-1524,-579,-1391,-1925,-3228,-4255,-5174,-3282,-3843,-4594,-5237,-8314,-9160,-4963,-7535,-9855,-10972,-13732,-16646,-22072,-23551}","{0,-70,133,-216,-531,-1021,-926,-1250,-1770,-2408,-3882,-5497,-5959,-3301,-4495,-4434,-5728,-10844,-11881,-7933,-11914,-13200,-16878,-20701,-21795,-23795,-24061}",false,-23551,179,-6109.14815,6364.99040,-23551,-24061,133,-7568.77778,7702.33559,-24061
7987649289,0,"{-516,-220,-569,-859,-1197,-279,-439,-597,-96,530,767,645,997,1499,2574,2586,1974,4130,4021,3143,3218,5627,7408,7217,9271,9894,11858}","{-100,80,-99,-285,-1062,-107,-123,-629,484,1037,1498,1763,2488,2486,3929,5251,4540,6749,6201,5644,5604,9655,10663,9246,13953,13573,15831}",true,-1197,11858,2688.40741,3582.76985,11858,-1062,15831,4380.37037,4851.29241,15831
7987637755,47,"{0,-910,-1184,-1000,-1744,-1456,-1852,-1330,-1292,-1366,-2165,-727,-539,895,1234,1875,2054,1881,4274,3630,4232,5188,7127,8441,8549,10080,9203,10533,11206,12292,11552,11764,12971,17788,22757,28127}","{0,-199,-81,-158,-1335,-1122,-1262,-675,-391,437,-58,813,909,2874,3118,2745,3581,3345,6177,4598,5425,7274,8674,9687,10174,12812,9419,11391,11768,16157,19488,22051,24150,33832,37421,46468}",true,-2165,28127,5335.77778,7306.98152,28127,-1335,46468,8597.41667,11481.14987,46468
7987636179,0,"{-504,-1132,-1304,-1568,-2065,-2059,-1975,-1135,-1831,-1541,-352,-385,500,1000,1723,1685,2745,1658,1495,-801,-1450,-2610,-3614,-3329,-5532,-8021,-10553,-11905,-7578,-5817,-7476,-9580,-12183,-12028,-16805,-14076,-11263}","{-100,106,-202,-441,-528,-464,-439,499,-491,-61,673,649,874,907,117,2110,2006,829,762,-3080,-3611,-5840,-6333,-3129,-7109,-12163,-15611,-16174,-7451,-6949,-8631,-11787,-13228,-18122,-21229,-15672,-14737}",false,-16805,2745,-4045.02703,5095.62581,-11263,-21229,2110,-4974.32432,6662.76379,-14737
